Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Rodney McLeod,St. Louis Rams,1,6,2,0.0,1,1,1,0,Home,Baltimore Ravens
Chris Conte,Tampa Bay Buccaneers,1,7,3,0.0,1,1,0,0,Home,Philadelphia Eagles
Bene Benwikere,Carolina Panthers,1,5,0,1.0,0,0,1,1,Away,Washington Redskins
Aaron Colvin,Jacksonville Jaguars,1,7,0,1.0,2,0,0,0,Away,Tennessee Titans
Ha'Sean Clinton-Dix,Green Bay Packers,1,8,0,1.0,0,0,0,0,Home,Minnesota Vikings
Walter Thurmond,Philadelphia Eagles,1,5,0,1.0,0,0,1,0,Away,Tampa Bay Buccaneers
Eddie Pleasant,Houston Texans,1,4,1,0.0,2,1,0,0,Away,New York Jets
Adrian Amos,Chicago Bears,1,7,0,1.0,0,0,0,0,Away,Denver Broncos
Leon Hall,Cincinnati Bengals,1,4,2,0.0,1,1,0,0,Home,Arizona Cardinals
Marcus Williams,New York Jets,1,1,0,1.0,1,0,1,1,Home,Houston Texans
Brent Grimes,Miami Dolphins,1,4,1,0.0,1,1,0,0,Away,Dallas Cowboys
Desmond Trufant,Atlanta Falcons,1,4,0,1.0,2,0,0,0,Away,Indianapolis Colts
Bashaud Breeland,Washington Redskins,1,8,3,0.0,0,0,0,0,Home,Carolina Panthers
Quandre Diggs,Detroit Lions,1,5,1,0.0,1,0,1,0,Away,Oakland Raiders
Ricardo Allen,Atlanta Falcons,1,3,0,0.0,1,1,0,0,Away,Indianapolis Colts
Davon House,Jacksonville Jaguars,1,3,0,0.0,1,0,1,1,Away,Tennessee Titans
Reggie Nelson,Cincinnati Bengals,1,3,0,0.0,1,1,0,0,Home,Arizona Cardinals
Chris Prosinski,Chicago Bears,1,4,2,1.0,0,0,0,0,Away,Denver Broncos
Logan Ryan,New England Patriots,1,7,2,0.0,1,0,0,0,Away,Buffalo Bills
Greg Toler,Indianapolis Colts,1,7,2,0.0,1,0,0,0,Home,Atlanta Falcons
Eric Berry,Kansas City Chiefs,1,8,0,0.0,0,0,0,0,Home,San Diego Chargers
Kurt Coleman,Carolina Panthers,1,1,2,0.0,1,1,0,0,Away,Washington Redskins
Kyle Fuller,Chicago Bears,1,7,0,0.0,1,0,0,0,Away,Denver Broncos
Clayton Geathers,Indianapolis Colts,1,7,2,0.0,0,0,0,0,Home,Atlanta Falcons
Stephon Gilmore,Buffalo Bills,1,1,0,0.0,2,1,0,0,Home,New England Patriots
Trumaine Johnson,St. Louis Rams,1,1,2,0.0,1,1,0,0,Home,Baltimore Ravens
Eric Reid,San Francisco 49ers,1,6,4,0.0,0,0,0,0,Home,Seattle Seahawks
Sam Shields,Green Bay Packers,1,6,0,0.0,0,0,0,1,Home,Minnesota Vikings
Mark Barron,St. Louis Rams,1,7,1,0.0,0,0,0,0,Home,Baltimore Ravens
T.J. Carrie,Oakland Raiders,1,7,1,0.0,0,0,0,0,Home,Detroit Lions
Andre Hal,Houston Texans,1,1,1,0.0,1,1,0,0,Away,New York Jets
Reshad Jones,Miami Dolphins,1,7,1,0.0,0,0,0,0,Away,Dallas Cowboys
Damarious Randall,Green Bay Packers,1,6,1,0.0,1,0,0,0,Home,Minnesota Vikings
John Cyprien,Jacksonville Jaguars,1,7,0,0.0,0,0,0,0,Away,Tennessee Titans
Quintin Demps,Houston Texans,1,4,2,0.0,2,0,0,0,Away,New York Jets
Casey Hayward,Green Bay Packers,1,6,0,0.0,1,0,0,0,Home,Minnesota Vikings
Dwight Lowery,Indianapolis Colts,1,1,0,0.0,1,1,0,0,Home,Atlanta Falcons
Captain Munnerlyn,Minnesota Vikings,1,3,0,1.0,0,0,0,0,Away,Green Bay Packers
Josh Norman,Carolina Panthers,1,4,0,0.0,0,0,1,0,Away,Washington Redskins
Bacarri Rambo,Buffalo Bills,1,6,2,0.0,0,0,0,0,Home,New England Patriots
Coty Sensabaugh,Tennessee Titans,1,6,0,0.0,1,0,0,0,Home,Jacksonville Jaguars
DeShawn Shead,Seattle Seahawks,1,4,0,0.0,0,0,1,0,Away,San Francisco 49ers
Jason Verrett,San Diego Chargers,1,7,0,0.0,0,0,0,0,Away,Kansas City Chiefs
Morgan Burnett,Green Bay Packers,1,3,1,0.0,0,0,1,0,Home,Minnesota Vikings
Calvin Pryor,New York Jets,1,5,1,0.0,1,0,0,0,Home,Houston Texans
Marcus Gilchrist,New York Jets,1,3,4,0.0,1,0,0,0,Home,Houston Texans
Jaquiski Tartt,San Francisco 49ers,1,4,4,0.0,0,0,0,0,Home,Seattle Seahawks
T.J. Ward,Denver Broncos,1,5,0,0.0,1,0,0,0,Home,Chicago Bears
Charles Woodson,Oakland Raiders,1,6,0,0.0,0,0,0,0,Home,Detroit Lions
Isa Abdul-Quddus,Detroit Lions,1,4,1,0.0,1,0,0,0,Away,Oakland Raiders
